default_riesgo,ingreso_anual,edad,n_transacciones,segmento_cliente,region,leak_score,leak_flag
0,45487.1037928876,44.805867584277124,15,Gold,Norte,-0.07037369567249628,NO
0,31857.84596871792,31.270110331106473,16,Gold,Centro,0.0013835723222394626,NO
0,55834.68094028276,37.930154109016314,15,Bronze,Centro,-0.07201629036798193,NO
0,53772.10413410768,29.689747248526928,24,Platinum,Centro,0.007069702166483937,NO
0,47085.96302032221,48.223504708957535,19,Bronze,Centro,-0.03804685361173345,NO
1,38663.127497624555,31.63019645560413,22,Bronze,Sur,0.7167650155386656,YES
0,65730.60689624846,45.519642593318274,21,Bronze,Sur,0.08782055654366451,NO
0,74831.10669632442,36.55901971737667,15,Silver,Centro,0.08392478453905954,NO
0,42746.577742301946,38.855276282011374,10,Silver,Centro,0.12882104710660833,NO
0,40817.49624267769,41.477559074001285,14,Bronze,Centro,0.08381468968971605,NO
0,57368.11498117994,32.38175328341151,22,Gold,Norte,0.023855753154180433,NO
0,44629.559303795206,42.10367113540887,16,Silver,Sur,-0.04334316376401446,NO
0,47909.04199005149,55.30334564354411,12,Bronze,Sur,-0.03877609228162241,NO
0,61094.79727587007,32.219052141672854,29,Silver,Norte,-0.08777773064358103,NO
0,21359.65868739061,51.71810143273845,16,Gold,Norte,0.00045292910515580217,NO
0,69774.53487279004,54.980976334877845,21,Bronze,Norte,0.06973874787119348,NO
0,51090.20786494012,31.83845010971956,22,Bronze,Sur,-0.07256676028830206,NO
0,43827.602831567296,25.44945394909448,20,Silver,Norte,-0.0037217858663773948,NO
0,48661.487686678265,43.01960900171765,17,Silver,Norte,-0.06773622287217694,NO
0,49436.44032530778,34.52592477233127,21,Silver,Norte,0.020935433018761475,NO
0,24031.980448326118,58.68603219163002,22,Bronze,Centro,-0.054938338394995026,NO
0,72424.07341179854,40.34807540499832,26,Silver,Norte,-0.07395105712940526,NO
0,50619.88448405928,31.978005919648208,24,Silver,Centro,-0.06799666949320253,NO
1,56645.03195671063,28.528404889882886,18,Silver,Sur,0.7503328773845566,YES
0,64273.24655861064,50.899049590908305,23,Bronze,Sur,-0.00967494053303549,NO
0,34682.5631365955,34.28816025915813,21,Silver,Sur,-0.042842173000003585,NO
0,57102.07848552843,40.43828799460428,13,Bronze,Centro,0.026140450254721066,NO
1,45985.3836365181,49.55802745112481,21,Silver,Norte,0.6585483782532349,YES
0,62701.56162824741,35.157416480691694,18,Gold,Sur,0.11265178936857033,NO
0,18091.58869472757,39.540711712598394,16,Silver,Norte,-0.09738661536932566,NO
0,48513.58549638096,39.8343159017748,16,Bronze,Centro,-0.01869715128172817,NO
0,40957.69016324058,46.83324511516092,26,Silver,Sur,-0.1404765221667001,NO
0,56483.94425951233,45.907443355103254,18,Gold,Norte,-0.034687439189009385,NO
1,57050.662810523034,37.79886268745172,12,Gold,Norte,0.532036450229337,YES
1,39385.61157766961,40.636490614965176,23,Silver,Sur,0.7746316522559126,YES
0,39317.39203735934,36.282209884765116,21,Bronze,Norte,0.0766503767005579,NO
0,48340.01947164006,25.223875930805555,17,Silver,Centro,0.07841701737244763,NO
1,36550.36659027188,42.57600857398129,20,Silver,Sur,0.7028872480174467,YES
0,62629.7554317819,58.92191760833067,25,Platinum,Sur,-0.0879870404710092,NO
0,44461.89199328831,31.162808593089373,21,Silver,Sur,-0.08003406320359496,NO
0,6395.176710175379,32.26970290397297,17,Silver,Sur,0.1530172055220521,NO
0,44377.66915067291,31.292722283562586,17,Silver,Centro,0.14356771037997967,NO
0,34421.84268734042,47.24591778723123,27,Bronze,Centro,0.012255515695077152,NO
0,25530.86276808582,44.4848545419644,12,Gold,Norte,-0.05156340340803272,NO
1,31438.600426661415,38.414623075835436,15,Silver,Centro,0.836862342269851,YES
1,51641.12707749455,30.819809383610348,29,Platinum,Norte,0.630549683861519,YES
0,69929.61242372348,40.92376791639924,17,Silver,Norte,0.022884920809590748,NO
0,54697.7671079747,24.353778726641956,18,Bronze,Sur,0.13519573053984585,NO
1,40902.449176763905,41.43426566857493,21,Silver,Norte,0.6163661500335371,YES
0,56838.56292756054,48.71524386087934,20,Bronze,Sur,0.08292235856371122,NO
0,43113.64534671512,27.48800863366322,11,Bronze,Norte,0.05205607958438699,NO
1,39580.99446255283,24.674817231703365,23,Bronze,Centro,0.6960483457768438,YES
1,32684.559976505236,55.794378916948595,23,Silver,Sur,0.6006566400866884,YES
0,23722.567898724214,33.88240360495415,19,Silver,Norte,-0.07244397601032758,NO
0,44151.14440160832,51.35947845943822,19,Bronze,Centro,0.028945107285065864,NO
0,52370.802348801975,38.460023348021686,18,Silver,Centro,-0.14233367948813866,NO
0,48550.64494977665,38.38045183058672,15,Silver,Sur,0.013074385901824978,NO
0,43760.49608078962,44.38412699496645,19,Gold,Sur,0.05410509840616632,NO
0,35813.80908954828,31.160011432535594,17,Silver,Sur,0.09852201728091008,NO
0,59123.69287527453,41.32497143495645,17,Silver,Norte,-0.13983570744602225,NO
0,30243.021200801224,36.185105851759076,23,Bronze,Sur,0.13162472971612738,NO
0,61640.418707652134,26.795065565949685,20,Gold,Centro,0.16953634941799356,NO
0,34966.74471609913,43.37482074726399,17,Silver,Centro,0.0410151567713594,NO
1,38713.47143970447,37.36692193122084,22,Gold,Sur,0.5961951418575339,YES
0,27998.222140764843,38.429751715552925,19,Bronze,Sur,-0.03281092883602411,NO
0,42478.96779671545,27.89839056585842,25,Silver,Centro,-0.004759724511850704,NO
0,64629.68687716968,55.914003677628045,17,Silver,Norte,0.027046350873055677,NO
0,57734.42132665934,48.76714186386116,12,Bronze,Centro,0.002198155264360243,NO
0,64676.331680420524,49.641558841719785,21,Silver,Centro,0.028116514289461693,NO
0,57832.13818900904,36.94555297558318,18,Gold,Centro,-0.00907467573391228,NO
0,33444.952572044465,22.708171104965796,17,Silver,Sur,0.026510709451224315,NO
0,45038.16163508664,59.52917382489511,23,Platinum,Norte,-0.046052342116131385,NO
0,38297.01306323806,39.38902491994132,23,Bronze,Norte,-0.03381867169824685,NO
0,69958.6235605856,32.51200203979946,19,Silver,Sur,-0.05760251704766678,NO
1,32048.170303605326,44.16801574483114,20,Silver,Centro,0.8917259534504072,YES
0,63405.465340836665,51.67120788003297,22,Silver,Sur,0.14639007861743228,NO
0,63394.30805163154,39.76949443914534,22,Platinum,Sur,0.05552941900136158,NO
0,77444.3030257413,52.78575167939374,21,Bronze,Norte,0.13253089972677387,NO
0,43854.70111055754,50.82999938516868,20,Gold,Norte,0.07984613389778826,NO
0,60684.83239370243,29.236188125979417,23,Silver,Sur,0.01812711595140552,NO
0,84224.77754808264,33.262098943405235,15,Bronze,Sur,-0.15055713410196836,NO
1,40735.37484599455,49.575371632797676,29,Gold,Norte,0.6737836079874859,YES
0,26974.396287014606,18.0,20,Silver,Norte,-0.03350378920183519,NO
0,21799.849491383546,38.50544306835011,24,Gold,Centro,-0.11330751730921569,NO
0,60690.680432919966,25.691687983753283,15,Bronze,Sur,-0.1486162274606616,NO
1,21752.74687912124,35.23446198566475,19,Gold,Centro,0.7492719346567025,YES
0,44415.21420593116,37.01179910970796,15,Silver,Centro,0.03245043223708129,NO
0,56559.69780558441,36.41755622092492,22,Bronze,Centro,-0.1167396980067612,NO
0,52777.63305244871,34.477387478873915,14,Silver,Norte,-0.07458785064361893,NO
0,56381.67296276258,29.028563503711858,12,Bronze,Centro,0.11612222731541635,NO
0,53334.347837012814,62.91911266818686,23,Silver,Norte,-0.08776965135165606,NO
1,69182.9871997009,58.67462004161351,21,Bronze,Norte,0.7170798903933802,YES
0,35715.25428891805,28.37934179743717,21,Bronze,Norte,-0.018977829956798104,NO
0,39845.07292312203,55.821167513035675,16,Bronze,Sur,0.050636347106206285,NO
0,38410.10832093764,36.00534509527147,22,Silver,Centro,-0.08561076526564304,NO
0,62452.87717793915,41.2918747333171,17,Silver,Norte,0.009008347754010703,NO
0,63505.97882592595,39.36726040103084,16,Silver,Sur,0.016872257734587722,NO
0,56768.379789777624,33.40251358746034,28,Bronze,Sur,0.023018080622921967,NO
0,67752.40500334892,49.838523436061465,22,Silver,Sur,0.00790738579626132,NO
0,32329.38698935429,41.25886530576658,20,Silver,Norte,0.03446093205941101,NO
0,75008.36167326706,35.234485767807584,27,Bronze,Norte,0.21917703320508108,NO
0,72848.57932568388,26.954105561995274,13,Gold,Norte,0.2561297776771106,NO
0,61034.3299586862,31.064049862808794,15,Silver,Sur,-0.06392161407867218,NO
0,76726.9836315659,23.58619884397903,15,Silver,Norte,-0.2318242980352499,NO
0,25150.651884833394,40.122235484151695,22,Bronze,Centro,0.059549530072197356,NO
0,42133.27795606022,28.03334407715604,18,Bronze,Norte,0.01862524599012663,NO
1,38970.44808977072,37.34439487481459,16,Gold,Norte,0.806104185918358,YES
1,60822.18985636015,53.70101853610371,15,Gold,Centro,0.7284885899715317,YES
0,34247.88890596782,51.992995729215856,19,Bronze,Norte,0.005860393952571911,NO
0,61362.42724006229,39.677231058973824,24,Bronze,Norte,0.11289065958772229,NO
0,70558.04215995071,39.1291527385685,17,Silver,Norte,0.1268780588413842,NO
0,60428.04350125999,58.79874549421008,23,Silver,Norte,-0.13865600587809984,NO
0,54256.265354922514,45.20756120358711,15,Gold,Sur,-0.08166061871395836,NO
0,35181.89988648876,36.721935401234774,20,Bronze,Norte,-0.010559295928867828,NO
0,37297.23550811953,25.739818828795478,24,Silver,Centro,0.009843762392458369,NO
0,68744.28357945,43.93873218164743,22,Bronze,Centro,-0.022598320335224874,NO
0,61690.23505857999,48.293237725828625,14,Bronze,Sur,0.04342071778618859,NO
0,49414.70720933684,33.683484754863564,20,Bronze,Norte,0.09961047893171003,NO
0,43731.356813511644,42.912027551380326,19,Gold,Centro,0.17227097107207281,NO
0,19612.881903329348,36.36426705084971,17,Silver,Sur,0.057891302377289955,NO
0,33937.213719733416,38.159676008009974,19,Gold,Norte,-0.08523336784531099,NO
0,78671.28630709586,18.0,25,Bronze,Sur,-0.014737622519781828,NO
0,30793.166434962997,37.782185962838646,22,Bronze,Norte,-0.007535224125955695,NO
0,52842.19731831621,49.693693024080545,21,Bronze,Sur,0.05146402399811591,NO
0,65111.65959792798,33.68597444433442,23,Bronze,Sur,0.03881680334339423,NO
0,31176.159979965614,40.52526368215316,16,Gold,Centro,0.205039665111151,NO
0,52770.65712171625,32.4404929330808,20,Bronze,Centro,-0.046151313525490845,NO
0,64068.73306265983,43.60441676292773,17,Bronze,Sur,0.03847505337668032,NO
0,50187.489828608755,37.834768024638265,17,Bronze,Norte,0.2354711397744092,NO
1,93026.04583500153,30.60758459317993,19,Bronze,Norte,0.6414793103096398,YES
0,24971.01111682707,53.32551467665128,14,Gold,Norte,0.01451486961703552,NO
0,65880.92794825818,49.28932013532215,14,Silver,Norte,-0.09448805011240155,NO
0,47407.97393905304,33.950932360718255,28,Silver,Norte,0.008208689962743152,NO
0,61578.802322550124,44.97788309417778,24,Silver,Centro,-0.07802171481376416,NO
0,56619.607275488685,45.374120028203805,18,Bronze,Sur,0.10468009034913464,NO
1,39002.65704335005,46.42301235011176,18,Bronze,Centro,0.7147318859031395,YES
0,53434.945886890106,23.057441040049223,18,Gold,Norte,-0.09353972599822935,NO
0,22131.47822902569,50.06606541032628,17,Silver,Sur,0.08405676977916716,NO
0,59048.712508570905,34.30301037074268,28,Bronze,Norte,0.017966603887158733,NO
0,54472.37698985788,36.42172066558733,15,Bronze,Norte,0.09528187772234549,NO
0,59579.90252964653,66.37881752260199,25,Bronze,Sur,-0.11476626279477486,NO
0,65871.77487630726,43.01873380721012,19,Bronze,Norte,0.03688244122486615,NO
0,55514.297603145664,36.13677524552824,19,Bronze,Centro,0.07733416946447087,NO
1,52221.34129697414,18.0,12,Bronze,Centro,0.6576622509764263,YES
0,36783.974950080614,53.897641339463554,16,Silver,Centro,-0.1259002726968151,NO
0,39316.68854526424,26.547903291913975,26,Bronze,Norte,-0.004160749537039393,NO
0,67801.01930265996,29.965610965004963,18,Bronze,Centro,0.12281152937809287,NO
0,71545.03108558968,36.68647700912151,24,Gold,Norte,0.11259303306340565,NO
0,46428.34345531919,54.164117917002926,20,Silver,Norte,-0.042842843475557675,NO
0,50690.04120879911,47.732399866657595,18,Gold,Centro,-0.12830854363764427,NO
0,36430.78437509351,38.4216249015974,20,Bronze,Centro,-0.04311797203495726,NO
0,67591.35267901167,43.08292063638821,20,Silver,Norte,-0.046847765073191244,NO
0,59981.25235537668,33.99614307128894,18,Bronze,Norte,0.04464467833047774,NO
0,79118.26154695623,41.39653689565351,21,Silver,Norte,-0.010500150290412152,NO
0,36825.15384230392,40.73336744778137,18,Bronze,Norte,-0.0753264211737142,NO
1,44329.881514726745,49.687698956813534,31,Bronze,Centro,0.8104263067260667,YES
0,53471.68883788359,49.67178122438949,22,Gold,Norte,0.014042586744483422,NO
0,59697.34306588656,44.93977382205645,21,Silver,Norte,0.04354156527309408,NO
1,46764.985436785515,36.37652442453898,21,Gold,Norte,0.5275014565868732,YES
0,36905.58364319449,47.41822294390126,14,Bronze,Norte,-0.24242648706972858,NO
1,63221.11293385357,39.08031533796954,18,Bronze,Norte,0.5562454218555591,YES
0,60817.03043818373,29.18085631286867,30,Silver,Sur,-0.048054342560677574,NO
0,36255.88849154413,35.96712208089061,22,Silver,Sur,0.05763560176138088,NO
0,70331.64201658244,40.84526983784325,18,Silver,Sur,-0.23422468704072982,NO
0,67552.98063794905,49.10215783664745,20,Gold,Centro,0.15928520643719873,NO
0,52014.447458716895,38.16471827842847,26,Bronze,Norte,0.01705660267701262,NO
0,51193.96793564055,27.908012887603938,26,Silver,Centro,0.13602949929499103,NO
0,58310.86656673861,40.56741683296819,26,Bronze,Norte,-0.08859700824741287,NO
0,37074.45394615613,41.134560400565526,21,Bronze,Sur,0.05038599341724908,NO
0,50450.47218746123,41.85837628902753,25,Silver,Norte,0.00851959299707875,NO
1,17714.246830862296,49.1987151595443,18,Silver,Centro,0.7817686313054554,YES
0,63146.83468254403,50.18923240089899,11,Bronze,Centro,-0.02337913675997171,NO
0,26577.60166337211,34.057891276183334,26,Bronze,Norte,0.04732152090075886,NO
0,72551.29742643499,33.838565419510566,19,Silver,Centro,0.11021953187712002,NO
0,45048.19859050325,29.59801289044527,19,Silver,Sur,-0.06511762938917753,NO
1,46824.99527103235,46.988156702804766,19,Bronze,Norte,0.724224423248965,YES
0,40583.991408732414,54.488201083377156,22,Bronze,Sur,-0.18878622372223486,NO
0,45679.416891168854,36.849180720910766,19,Bronze,Sur,0.07025030190633579,NO
0,71277.97017722054,37.58569435275007,20,Platinum,Centro,0.19546625434624898,NO
0,12682.87015197381,54.66782556898976,22,Gold,Norte,-0.12444360477486954,NO
0,69154.48079132281,45.05557853215008,21,Silver,Sur,-0.009138126042794318,NO
0,55070.35221652562,44.36235704801055,15,Platinum,Sur,0.08804813009141137,NO
0,31894.675282141765,28.09083494026273,17,Silver,Norte,0.003141747346655047,NO
0,33870.31410426143,46.78728069279419,17,Bronze,Centro,0.01650995514932258,NO
0,75145.89540812305,30.708636594902416,20,Bronze,Sur,-0.03909994415236387,NO
1,35817.39680085903,28.65979814065042,26,Gold,Norte,0.6571847746912085,YES
1,32699.74234106061,36.53228423233288,19,Silver,Norte,0.6913305846414621,YES
0,67059.71813547093,34.1420727655131,21,Gold,Sur,0.004167142213935586,NO
0,55078.29314428871,37.78400305614961,19,Gold,Sur,-0.11814412615773098,NO
0,35931.11635195401,25.590183654750813,25,Silver,Sur,-0.006602198594602875,NO
0,53249.37463106929,49.58816306467672,11,Bronze,Centro,0.15685339387093267,NO
1,34613.70974539584,51.27686294516429,19,Bronze,Centro,0.6580866206411095,YES
0,66512.32097633908,20.52657525859186,22,Bronze,Norte,-0.12372549828746278,NO
0,65920.56447309701,49.7845780566655,20,Bronze,Norte,-0.015141606798642663,NO
0,57980.092982329144,31.894713701783736,25,Silver,Sur,-0.07146128121242966,NO
0,55424.91591870525,48.56975536982786,11,Bronze,Norte,-0.13383418253219395,NO
0,76417.8218730106,39.315535073335845,15,Bronze,Centro,0.013916846173262085,NO
0,49995.29491082338,40.28775564080998,15,Silver,Norte,-0.0710282037151078,NO
0,32271.88811868798,38.14902350578781,18,Bronze,Norte,-0.0624714166853275,NO
0,56742.1086924846,52.12129204233486,29,Silver,Sur,0.015342738038538901,NO
0,81290.70574305671,27.604119874749717,19,Silver,Sur,-0.15331745953623346,NO
0,34778.607602212214,46.078403387350086,27,Silver,Centro,-0.1741569650251125,NO
0,44578.05849959022,51.013301648895506,12,Gold,Norte,0.06708721945019316,NO
0,56246.69057152179,47.16340080540411,18,Bronze,Norte,-0.1930833600724083,NO
0,49191.42726491391,63.246989143234174,35,Bronze,Norte,-0.09766776953073547,NO
0,35265.44629434028,34.71053237275301,30,Gold,Sur,-0.17998395353884378,NO
0,66827.86784345706,49.57304822593531,15,Silver,Centro,-0.04861364668488324,NO
0,84800.6108302589,38.939093646585796,21,Gold,Norte,0.04280587476511656,NO
0,52941.97188535861,52.33406076352669,23,Bronze,Norte,0.011233794873237668,NO
1,36438.97565395999,39.923110042786305,31,Gold,Norte,0.9391873389457284,YES
0,26765.592124197876,36.1212421813753,25,Gold,Norte,0.10869156177890008,NO
0,53869.63971831771,53.06072203871629,21,Silver,Centro,-0.09311578501566013,NO
0,66558.16014974387,35.0843806098107,30,Bronze,Centro,-0.11970550048264106,NO
0,57127.51619743073,25.872742410994437,21,Gold,Centro,0.2706687940975501,NO
0,49963.94238621719,34.83153116826171,9,Gold,Sur,0.10625720057333626,NO
0,41160.925223160404,46.19032946588533,15,Gold,Norte,0.05893696072695719,NO
0,33617.54550922866,53.920387515870914,17,Bronze,Norte,0.007485181221561789,NO
0,62521.26989487323,41.11129375296512,19,Gold,Norte,0.027352156747501716,NO
0,63706.57432078378,53.181970672340256,20,Bronze,Norte,-0.14820732754824262,NO
0,26814.053199639002,26.418250785224064,22,Bronze,Centro,0.015703917019676786,NO
0,73847.58467271026,35.56736535182097,19,Silver,Sur,0.007123139745901451,NO
0,58611.06831341002,37.11424882845899,19,Bronze,Sur,-0.09041388431014802,NO
0,70993.9196771869,38.8544057252748,15,Silver,Norte,-0.05385264535684786,NO
0,29868.083772723276,40.84094388250197,28,Silver,Centro,0.15151763934435558,NO
0,29512.637668768417,46.909109573921924,17,Bronze,Sur,-0.012517492029486241,NO
0,47765.46035349055,35.5519316182951,25,Silver,Sur,0.20711713025331108,NO
0,57541.766403427915,41.39028686953126,24,Gold,Norte,-0.17406794364873834,NO
0,76945.41234390446,39.54877109675948,18,Bronze,Sur,-0.05221301862257478,NO
0,60591.18370722697,30.7411009610885,21,Silver,Norte,-0.1547278551246919,NO
0,46359.7808478195,38.863333109185646,27,Bronze,Centro,-0.12094224538918344,NO
0,34604.46188501162,38.563404701028816,19,Silver,Norte,-0.08282057056592973,NO
0,68450.00859078726,38.34919434996954,15,Bronze,Sur,0.03153096267705912,NO
0,35529.418613739275,40.31759456581451,30,Bronze,Norte,0.026682617108038716,NO
0,74427.02832158483,40.75673540613386,25,Bronze,Norte,-0.06792903196276055,NO
1,45734.23025590236,35.6770482089267,17,Platinum,Norte,0.4772200442663418,YES
0,73858.73108926776,52.727147339712644,20,Silver,Norte,0.14776928730321529,NO
1,60183.96935088917,28.305193707969835,16,Silver,Norte,0.6714235283963643,YES
0,47945.06765836313,32.79029891530104,23,Bronze,Norte,-0.11162901703011392,NO
0,42209.0544226081,67.79963624223555,15,Silver,Sur,0.02749307810700873,NO
0,44886.381839808804,29.6200864501077,15,Bronze,Norte,0.02044451705231741,NO
1,56424.75038562856,26.462453252902414,15,Bronze,Sur,0.6677323535000035,YES
0,51157.34744326575,47.34476745001218,18,Silver,Norte,0.014853101564150477,NO
0,41092.82887896942,19.22880146226126,16,Bronze,Centro,-0.11550298404080184,NO
0,47515.528845235516,37.64726090027561,16,Bronze,Norte,0.07599128431764837,NO
0,51178.65544578725,61.45824925076489,23,Silver,Sur,-0.09968670947568703,NO
0,18068.98858377782,24.550640778465997,18,Gold,Sur,-0.06055696553034319,NO
0,56872.52172183048,20.180355142612868,33,Bronze,Centro,0.06488018161515753,NO
0,35304.1816292479,25.008187980423017,16,Bronze,Norte,0.12039589650102339,NO
0,32700.013951913825,48.98359568346986,13,Bronze,Centro,0.15857745680463387,NO
1,24689.834793339345,51.247767199858124,21,Platinum,Norte,0.8055798238466572,YES
1,23091.612531981646,34.87411203021491,18,Gold,Norte,0.6675927816198217,YES
0,29668.28745331566,46.83212404001069,31,Silver,Sur,-0.15410330691004628,NO
0,39364.68563554264,53.9025532751199,22,Gold,Centro,0.14050555856028935,NO
1,79298.88706289852,57.873464144298254,11,Silver,Centro,0.8370695988904976,YES
0,42111.804861571945,37.53664718820152,13,Platinum,Sur,-0.06719761533534957,NO
0,52666.25159402047,18.0,15,Bronze,Sur,0.09211890378245602,NO
1,56007.22079759493,31.79121077590313,23,Bronze,Centro,0.666782220606926,YES
0,51965.97779323773,35.73195805064742,22,Silver,Sur,0.15012768835117288,NO
0,48838.34808911009,37.41061203421609,21,Bronze,Norte,-0.051486466240378205,NO
0,32070.59354601133,38.1214059899128,29,Silver,Centro,0.19786512875485035,NO
1,71763.91322418817,51.188945979306695,26,Bronze,Centro,0.7786120547598245,YES
1,77107.94965456828,52.744284266875816,30,Silver,Sur,0.8797544844685986,YES
1,24760.119588159712,38.28326346075217,18,Bronze,Norte,0.653620273035012,YES
0,34639.57113670431,50.98484876051819,29,Bronze,Centro,0.040502960444419304,NO
1,45802.84486434491,43.57661366631089,23,Gold,Centro,0.6030720801655635,YES
0,35531.93307634713,40.64505972862572,17,Gold,Norte,0.08439892521191966,NO
0,57589.48330183798,49.06544157109964,16,Platinum,Sur,0.08990415328371246,NO
0,39075.9169639008,40.72252048237916,15,Silver,Sur,0.23970239182011865,NO
0,82475.84101709904,60.57811177097762,27,Silver,Sur,0.04820397972196492,NO
0,67858.22891515394,25.61588833205441,20,Silver,Sur,0.07240942025060933,NO
0,53188.61045948322,34.84829100907982,21,Bronze,Norte,-0.047083037650378176,NO
0,65404.79394979598,38.7348110304605,17,Bronze,Norte,0.05413793726352385,NO
0,66588.50636535963,44.394526904579905,19,Bronze,Centro,-0.03798912086875837,NO
0,41540.787679126355,52.67960487103089,21,Gold,Centro,0.011586075884199989,NO
0,37756.74133187053,39.75601432763843,20,Bronze,Norte,0.017451566154579514,NO
0,51172.14594454471,25.77770350493793,18,Gold,Centro,-0.03523048733491704,NO
0,62924.54186746916,48.425138964550044,16,Silver,Norte,0.00629450965419935,NO
0,52085.90597980127,47.54958766141964,24,Silver,Sur,-0.03752951697134206,NO
0,26345.052767135043,20.58141340620594,17,Bronze,Norte,-0.03797311250338392,NO
0,37957.63334073737,39.96195866329201,13,Bronze,Norte,0.10766646515022715,NO
0,48890.40704608433,24.09858169319702,13,Platinum,Centro,0.01754136418264114,NO
0,48865.01593511255,33.353489024979375,20,Bronze,Norte,0.03470662722002771,NO
1,79588.13265184712,30.971910730372002,25,Bronze,Sur,0.5542695231014464,YES
0,29210.18086401503,48.09264698241986,12,Bronze,Sur,0.04234583318303899,NO
0,57583.83862753812,41.16830174172184,21,Bronze,Centro,0.05304234639752379,NO
0,72336.69662492434,27.144089992439724,18,Bronze,Centro,-0.039833862268875274,NO
1,84071.74618134194,48.800659629573424,21,Silver,Norte,0.9085029676260691,YES
0,43934.03865224058,25.661941760715855,20,Silver,Centro,-0.22892272641840652,NO
1,57371.44179080299,43.301137904709435,22,Silver,Sur,0.7784367135770546,YES
0,58546.405357979704,31.85989330708444,22,Bronze,Centro,0.07128048049548621,NO
1,52932.22597329936,36.3432291746948,17,Gold,Centro,0.7541582931999411,YES
0,48517.32198141041,45.04270748038384,25,Gold,Sur,0.017621270563862302,NO
1,56539.63084250069,45.21449399059529,19,Bronze,Norte,0.7550679322625037,YES
0,12016.308721704721,53.3696907355596,19,Bronze,Norte,0.08681754795558938,NO
0,60231.04235093947,39.17746300328547,13,Bronze,Centro,-0.0725887583831994,NO
0,51892.66855492951,43.06450862963341,10,Gold,Sur,0.029919562218008962,NO
0,46662.87654832602,35.62262677595675,25,Silver,Sur,-0.018331684202330393,NO
0,80702.93293579336,41.81989882622798,16,Gold,Sur,-0.10937684002255087,NO
1,39875.98971814172,44.394860480085114,16,Bronze,Norte,0.7717169974613289,YES
1,43953.86016402454,39.01690152545624,14,Silver,Sur,0.6435639575315966,YES
0,79873.29953307101,21.962495159075036,23,Bronze,Sur,-0.14978586747794673,NO
0,37519.08042725215,43.31470896330895,18,Bronze,Norte,-0.053911066070164895,NO
0,41748.27075595192,43.64561477355457,21,Silver,Sur,-0.07988988980931305,NO
0,47794.61864853725,33.19826523652049,23,Bronze,Norte,0.10284790091901104,NO
0,62611.01723194324,27.15612963927486,18,Silver,Centro,0.015319314055807765,NO
0,53117.0376102997,54.75879150503965,16,Silver,Centro,0.138238274568994,NO
0,30610.61979271606,44.91445510894402,13,Gold,Centro,-0.06665562312330459,NO
0,42017.47155309216,37.70918969078291,8,Bronze,Centro,0.08741698718964995,NO
0,40889.68350181683,28.629671168525128,23,Gold,Centro,0.2839622914807913,NO
0,48841.68432165431,31.78185171578654,22,Platinum,Norte,0.035603246712714025,NO
0,56387.65487944744,53.02590396786232,15,Gold,Norte,0.08616488623231527,NO
0,56273.08633831958,41.37661940868046,15,Gold,Norte,0.06935176642254062,NO
1,23359.823689273966,34.49412932999294,23,Gold,Sur,0.5577924672574173,YES
0,65959.11481341285,45.09689231224656,20,Silver,Centro,0.058581729746745075,NO
0,53788.53268994935,31.856018125536764,19,Bronze,Sur,0.030645632064956893,NO
0,70767.98071390859,55.00843030280379,24,Silver,Sur,-0.025974738339830925,NO
0,56662.97490936008,53.528005348967255,22,Silver,Sur,-0.08840363742048807,NO
1,66519.84436603643,35.33425928797223,26,Platinum,Centro,0.7693983240327037,YES
0,56998.1796717519,33.713297529691395,17,Silver,Sur,-0.09724037396106214,NO
0,70193.38634304123,18.0,20,Bronze,Centro,0.21336456046818972,NO
0,57833.75954026668,25.184192284486322,21,Silver,Centro,0.011416908348812836,NO
1,48531.271303356436,26.60530225042244,18,Platinum,Centro,0.5776692952213496,YES
1,84086.52080670322,41.351903409873856,18,Bronze,Sur,0.648600372167166,YES
0,63335.55683419838,36.7376629555864,20,Bronze,Centro,-0.02781343382898173,NO
0,58606.1663150662,26.546645125847586,20,Silver,Centro,0.2412376653923846,NO
0,30855.43375192496,37.188359575354426,21,Bronze,Norte,-0.08845889468094964,NO
1,30675.385738046934,45.05337147647349,20,Bronze,Sur,0.6883782736748613,YES
0,54390.732232127804,45.27839349915587,28,Bronze,Norte,-0.05378283698650225,NO
1,52182.81796652361,21.00329719141119,17,Gold,Norte,0.7499258485581664,YES
0,40788.16152487526,38.71736519516169,15,Bronze,Sur,-0.05218834137050446,NO
0,52114.7404941809,26.166592230283896,20,Silver,Norte,-0.11390566661397104,NO
0,73829.40392065395,49.01728697140274,15,Gold,Centro,-0.01952945797961987,NO
0,60431.03711825448,47.84146416353499,26,Platinum,Norte,-0.029939384333224312,NO
0,32884.872353708924,31.019727736755414,22,Platinum,Norte,-0.059224437762401355,NO
0,48327.367592855844,32.339547975996,21,Silver,Centro,-0.05388103588971175,NO
0,37925.50278721159,35.38732949501693,22,Platinum,Norte,0.11846957978810031,NO
0,44184.50125387158,18.0,20,Bronze,Centro,-0.03197402142675043,NO
0,43795.76501555536,43.35968173440577,18,Silver,Sur,-0.11341276624784327,NO
0,42835.31626093992,37.27155453659869,15,Silver,Norte,-0.04621159637998562,NO
1,31172.969420399077,49.70175082567859,20,Bronze,Sur,0.7054335659465392,YES
1,48085.179777227146,29.015907820374473,19,Silver,Norte,0.5663730363448646,YES
1,41590.88544729035,33.80877051750068,26,Bronze,Centro,0.8625977960006398,YES
